EstimatedCostToDate,IncidentSize,TotalIncidentPersonnel,InitialLatitude,InitialLongitude,FireDiscoveryDateTime,PrimaryFuelModel
50000.0,800.0,19.0,47.30935,-107.6127,7/19/2017 6:48:00 PM,Timber (Grass and Understory)
1765424.0,992.0,42.0,46.26704,-115.7298,7/7/2021 2:49:00 PM,Timber (Grass and Understory)
2688077.0,901.0,289.0,46.58742,-113.5848,7/13/2017 8:01:00 PM,Timber (Litter and Understory)
401342.0,110.0,32.0,65.24215,-150.1041,7/12/2022 4:15:00 PM,Timber (Grass and Understory)
56666667.0,8203.0,26.0,36.50725,-118.7675,9/10/2021 6:22:00 PM,Timber (Litter and Understory)
45000.0,70911.8,4.0,64.28001,-154.8886,6/21/2022 7:57:00 PM,Timber (Litter and Understory)
500.0,4500.0,1.0,45.81914,-114.8871,8/31/2017 6:15:00 PM,Timber (Litter and Understory)
26000.0,101.0,74.0,41.60636,-123.1176,9/7/2017 7:23:29 PM,Timber (Grass and Understory)
1.0,6000.0,21.0,30.2313889,-102.5941667,2/29/2020 12:57:25 AM,Short Grass (1 foot)
628717.0,206057.0,19.0,63.98208,-153.5575,6/5/2022 10:42:00 PM,Timber (Grass and Understory)
1731331.0,215.9,68.0,66.55998,-150.8293,6/20/2022 3:50:00 PM,Timber (Grass and Understory)
717514.0,824.0,47.0,42.00934,-121.1107,8/12/2021 10:39:00 PM,Timber (Litter and Understory)
10000.0,0.8,5.0,41.17044,-123.1542,9/7/2017 11:56:00 PM,Timber (Grass and Understory)
2549368.0,855.0,45.0,47.14295,-115.2426,7/7/2021 9:37:00 PM,Timber (Litter and Understory)
700935.0,155.1,50.0,67.37132,-146.7179,7/15/2019 11:11:00 PM,Brush (2 feet)
10000.0,0.1,5.0,41.13623,-123.1388,9/7/2017 9:13:00 PM,Timber (Litter and Understory)
300000.0,4238.0,11.0,40.02,-119.9276,7/29/2016 2:24:00 AM,Brush (2 feet)
20000.0,0.1,16.0,41.27861,-122.9306,9/13/2017 2:03:13 AM,Timber (Litter and Understory)
48138532.0,594.0,162.0,39.9117,-120.3949,6/30/2021 9:38:00 PM,Timber (Litter and Understory)
273877.0,6747.0,40.0,44.06575,-121.8852,8/10/2017 11:38:00 PM,Closed Timber Litter
45000.0,3001.5,4.0,65.10989,-153.7495,6/24/2022 6:49:00 PM,Timber (Grass and Understory)
9498972.0,109442.0,20.0,46.03338,-116.8976,7/7/2021 1:43:00 PM,Short Grass (1 foot)
750647.0,201.8,17.0,65.47678,-149.9817,7/12/2022 1:29:00 AM,Hardwood Litter
1148818.0,87145.4,12.0,64.87531,-151.6411,6/20/2022 3:45:00 AM,Timber (Grass and Understory)
1.0,91123.0,253.0,41.78647,-123.4748,8/12/2017 4:21:26 PM,Timber (Litter and Understory)
2.0,1450.0,0.0,35.45082196,-100.94300689,4/12/2018 7:56:30 PM,Tall Grass (2.5 feet)
2430932.0,22360.6,42.0,40.71766,-118.0396,7/14/2017 9:20:00 PM,Short Grass (1 foot)
2380000.0,327.0,7.0,44.24499,-115.212,7/14/2019 9:47:00 PM,Timber (Litter and Understory)
7000.0,140.0,10.0,34.87405,-89.12233,11/18/2020 8:45:00 PM,Hardwood Litter
500000.0,3735.0,20.0,41.76227,-104.4497,7/28/2021 7:26:00 PM,Short Grass (1 foot)
500000.0,9501.0,9.0,45.32256,-114.9493,7/23/2022 6:15:00 PM,Timber (Grass and Understory)
5000.0,128.0,10.0,36.64616,-93.66113,2/3/2020 5:33:00 PM,Hardwood Litter
0.0,351.0,1.0,30.72388889,-98.63611111,5/18/2022 3:45:36 PM,Brush (2 feet)
40000.0,4868.0,1.0,46.34303,-114.6937,7/18/2016 12:28:00 AM,Timber (Litter and Understory)
26000.0,832.0,96.0,37.19194,-99.74386,3/30/2022 8:00:00 PM,Short Grass (1 foot)
22000.0,1350.0,1.0,31.60625,-111.5021,10/27/2020 9:02:00 PM,Short Grass (1 foot)
24077000.0,52839.0,2.0,42.52811,-123.5715,7/15/2018 9:18:00 PM,Timber (Grass and Understory)
10000.0,8192.0,0.0,36.683611,-96.623056,1/30/2018 8:30:00 PM,Tall Grass (2.5 feet)
190000.0,866.0,0.0,47.62161,-113.4165,8/15/2020 7:38:00 PM,Timber (Litter and Understory)
1000.0,0.1,1.0,40.58073,-111.6426,10/11/2016 10:02:22 PM,Timber (Litter and Understory)
5000.0,565.0,13.0,36.64327,-96.41937,4/12/2021 10:00:00 AM,Hardwood Litter
100000.0,385.0,93.0,48.01249,-119.0119,7/11/2018 9:31:00 PM,Brush (2 feet)
120000.0,1777.0,0.0,36.40984,-118.7368,10/4/2018 2:52:00 PM,Timber (Litter and Understory)
50000.0,1339.0,5.0,40.90562,-123.0054,9/5/2019 4:07:00 PM,Timber (Litter and Understory)
15000.0,563.0,4.0,35.62244,-96.29937,2/14/2022 8:00:00 PM,Timber (Litter and Understory)
26216100.0,8220.0,0.0,45.80856,-115.4741,7/23/2018 7:02:00 PM,Timber (Litter and Understory)
7212.0,254.0,42.0,61.9,-159.468333,6/17/2017 7:43:53 PM,Chaparral (6 feet)
1000.0,757.0,13.0,42.52725,-115.6938,6/5/2017 1:51:00 AM,Brush (2 feet)
0.0,2676.0,0.0,66.68333,-157.55,6/7/2018 4:53:46 AM,Brush (2 feet)
220222.0,6180.0,4.0,38.06293,-97.75686,3/5/2022 6:00:00 PM,Short Grass (1 foot)
22000.0,1050.0,55.0,39.32852,-99.78119,4/11/2021 8:38:00 PM,Short Grass (1 foot)
150000.0,11.0,136.0,34.8096,-119.009,9/9/2015 10:03:04 PM,Chaparral (6 feet)
1.0,500.0,9.0,26.9680556,-98.5988889,3/13/2020 9:28:24 PM,Brush (2 feet)
75000.0,1095.0,8.0,47.6,-109.366667,9/3/2018 8:17:00 PM,Short Grass (1 foot)
1.0,11348.0,1.0,30.85966667,-101.90983333,8/31/2020 11:25:49 PM,Brush (2 feet)
0.0,387.0,4.0,33.5075,98.04016666,1/22/2017 8:45:00 PM,Tall Grass (2.5 feet)
1257417.0,340.0,2.0,47.78098,-113.8638,8/2/2021 12:03:00 AM,Medium Logging Slash
600000.0,67069.5,59.0,42.83313,-115.4817,8/6/2019 7:19:00 PM,Short Grass (1 foot)
2850.0,300.0,1.0,45.9122,-114.5898,9/1/2015 8:09:58 PM,Timber (Grass and Understory)
20000.0,220.0,19.0,37.09906,-83.63734,11/21/2016 6:12:00 PM,Hardwood Litter
450000.0,477.0,1.0,33.21703,-110.075,6/3/2021 2:03:00 AM,Short Grass (1 foot)
36000.0,1.0,12.0,40.1131,-108.1315,6/15/2015 9:03:00 PM,Timber (Litter and Understory)
1.0,25958.0,41.0,30.28996667,-101.49985,4/19/2020 8:00:00 PM,Brush (2 feet)
1000000.0,2402.0,22.0,37.18164,-82.59303,11/2/2016 8:02:00 PM,Hardwood Litter
6500.0,442.0,8.0,48.16244,-119.0039,4/4/2022 6:55:00 PM,Short Grass (1 foot)
410000.0,47.0,156.0,47.325699,-116.327202,8/11/2015 1:52:00 AM,Timber (Grass and Understory)
306000.0,858.0,21.0,43.23019,-120.105,7/28/2020 9:17:00 PM,Brush (2 feet)
30000.0,604.0,16.0,46.8187,-120.667,7/14/2017 9:29:00 AM,Brush (2 feet)
575000.0,431.0,1.0,34.07631,-116.4352,5/26/2022 7:23:00 PM,Short Grass (1 foot)
790000.0,5128.0,46.0,31.6044,-109.4125,6/24/2017 10:10:00 PM,Short Grass (1 foot)
10000.0,45.3,20.0,45.934601,-104.366699,7/28/2015 11:41:00 PM,Timber (Grass and Understory)
70000.0,2437.0,19.0,42.9323,-114.2482,7/3/2015 10:55:00 PM,Tall Grass (2.5 feet)
1.0,1273.0,1.0,36.05555556,-100.96694444,6/14/2022 9:27:46 PM,Short Grass (1 foot)
6000.0,112.0,31.0,38.2709,-108.1505,7/17/2018 9:14:29 PM,Timber (Litter and Understory)
30000.0,1676.0,23.0,36.75719,-96.14158,4/14/2022 6:19:00 PM,Tall Grass (2.5 feet)
500000.0,1356.0,2.0,45.67523,-108.6098,7/22/2016 11:33:00 PM,Tall Grass (2.5 feet)
100000.0,502.5,4.0,34.34509,-110.7056,5/2/2019 2:44:03 PM,Timber (Litter and Understory)
25000.0,396.0,25.0,35.44606,-95.85854,3/10/2020 12:30:00 AM,Hardwood Litter
75000.0,1800.0,3.0,46.24966,-119.5272,7/15/2016 1:00:00 AM,Short Grass (1 foot)
1.0,5942.0,1.0,34.016,100.55933333,1/25/2018 7:36:00 PM,Short Grass (1 foot)
275000.0,1262.3,44.0,46.19587,-105.7509,8/6/2020 6:55:00 PM,Short Grass (1 foot)
25000.0,2.3,38.0,39.56875,-111.3055,10/17/2019 1:30:00 AM,Timber (Grass and Understory)
4500000.0,1061.0,176.0,47.17772,-121.425,9/5/2017 2:30:00 AM,Timber (Litter and Understory)
1.0,4480.0,33.0,35.430701,-100.688713,4/6/2022 3:24:52 AM,Short Grass (1 foot)
6150000.0,839.0,9.0,42.24974,-105.4727,7/25/2022 9:14:00 PM,Timber (Litter and Understory)
200000.0,334.0,27.0,36.682999,-92.891197,3/28/2016 11:57:00 PM,Hardwood Litter
8932003.0,10500.0,55.0,44.4501,-114.568802,8/24/2015 9:27:00 PM,Timber (Litter and Understory)
8000.0,2.2,4.0,34.72202,-94.54359,6/19/2018 6:20:00 PM,Hardwood Litter
75000.0,397.0,10.0,46.7455,-120.5413,6/8/2019 5:06:00 PM,Short Grass (1 foot)
450000.0,13.0,20.0,44.44911,-115.6396,8/21/2022 8:43:54 PM,Timber (Litter and Understory)
1.0,370.0,10.0,28.11638889,-98.86722222,6/22/2022 4:39:53 PM,Brush (2 feet)
100000.0,100.0,1.0,47.62125,-115.7087,8/18/2022 10:35:20 PM,Timber (Litter and Understory)
2997779.0,2531.0,10.0,46.26797,-114.4279,8/25/2022 5:06:00 PM,Timber (Grass and Understory)
0.0,2197.0,6.0,35.88866666,-101.40483333,12/21/2015 2:25:00 AM,Tall Grass (2.5 feet)
2200.0,700.0,28.0,39.2519,-96.718803,4/4/2016 6:00:00 PM,Short Grass (1 foot)
10000.0,524.0,9.0,44.15591,-111.8235,11/2/2020 9:16:00 PM,Short Grass (1 foot)
4339.0,3044.5,0.0,65.38667,-155.0755,7/24/2018 2:40:44 AM,Timber (Grass and Understory)
20000.0,667.0,48.0,37.92199,-98.32389,4/18/2018 3:22:00 AM,Tall Grass (2.5 feet)
15000.0,326.0,17.0,44.97885,-106.0161,7/28/2020 7:47:00 PM,Brush (2 feet)
460000.0,80.0,103.0,46.19434,-115.8796,9/12/2016 10:32:00 AM,Medium Logging Slash
250000.0,240.0,22.0,34.75893,-95.84239,8/8/2022 10:30:00 PM,Timber (Litter and Understory)
75000.0,1000.5,52.0,44.09845,-116.4156,9/29/2022 8:05:00 AM,Short Grass (1 foot)
5000.0,444.0,2.0,36.7086,-92.65858,11/23/2021 9:28:00 PM,Medium Logging Slash
30000.0,0.2,4.0,43.49303,-111.2037,7/23/2021 11:28:02 PM,Timber (Grass and Understory)
710.0,1.2,14.0,40.88,-19.441667,3/9/2021 5:33:00 PM,Hardwood Litter
115000.0,158.0,12.0,35.60352,-106.2038,8/24/2020 12:04:00 AM,Timber (Litter and Understory)
1.0,300.0,1.0,30.8045,-101.21866666,6/25/2017 12:31:00 AM,Brush (2 feet)
15000.0,671.0,2.0,42.33234,-123.8605,7/16/2018 6:04:43 PM,Brush (2 feet)
10000.0,0.15,5.0,48.02353,-121.4744,8/10/2021 8:48:00 PM,Timber (Grass and Understory)
1.0,800.0,1.0,29.00716666,-97.03566666,1/29/2018 6:43:00 PM,Tall Grass (2.5 feet)
41000.0,28.0,1.0,44.92541,-109.7598,6/28/2016 6:30:00 PM,Timber (Litter and Understory)
685000.0,1682.0,6.0,37.01144,-104.2288,8/22/2020 9:23:00 PM,Brush (2 feet)
0.0,2900.0,31.0,28.70295765,-98.54076693,3/15/2022 7:35:03 PM,Tall Grass (2.5 feet)
0.0,1395.0,9.0,33.9897,-119.7199,5/31/2020 5:38:59 PM,Short Grass (1 foot)
130000.0,765.0,20.0,44.97396,-120.6085,8/17/2018 7:08:00 PM,Brush (2 feet)
2000.0,5609.4,1.0,65.61667,-152.45,6/23/2015 6:00:43 AM,Timber (Litter and Understory)
10000000.0,1961.0,5.0,35.27033,-111.6343,7/21/2019 5:53:00 PM,Timber (Grass and Understory)
867556.0,357.0,165.0,41.29124,-121.8004,7/11/2021 10:08:00 PM,Timber (Litter and Understory)
2148717.0,7930.3,5.0,63.1,-154.71667,5/29/2016 6:25:30 PM,Hardwood Litter
150000.0,100.0,24.0,48.7051,-120.722,8/13/2015 2:44:00 AM,Timber (Grass and Understory)
180000.0,3565.0,37.0,33.49853,-107.8951,6/6/2019 2:43:00 AM,Timber (Grass and Understory)
475000.0,211.0,38.0,39.75384,-122.9378,2/25/2020 6:04:00 PM,Timber (Grass and Understory)
100000.0,135.0,41.0,46.6349,-111.744,8/23/2022 3:34:00 AM,Timber (Grass and Understory)
255000.0,870.0,10.0,37.924999,-79.1334,3/17/2016 6:55:00 PM,Timber (Litter and Understory)
110500.0,1471.0,1.0,40.97781,-111.9414,9/10/2021 8:53:00 PM,Tall Grass (2.5 feet)
160000.0,1806.0,40.0,44.54288,-121.1003,8/17/2018 5:17:00 PM,Brush (2 feet)
5000.0,415.0,2.0,35.66772,-96.42408,3/7/2020 4:30:00 PM,Hardwood Litter
15750.0,1708.0,2.0,32.34113,-110.0725,7/26/2018 6:38:00 AM,Short Grass (1 foot)
100000.0,0.25,2.0,43.5541,-110.9385,9/26/2022 7:39:50 PM,Timber (Grass and Understory)
800000.0,326.22,1.0,41.191,-114.0118,7/1/2020 7:38:00 PM,"Dormant Brush, Hardwood Slash"
416000.0,434.0,5.0,46.61794,-112.4852,9/10/2017 9:09:00 PM,Tall Grass (2.5 feet)
2108024.0,130960.0,9.0,66.4895,-143.5696,6/30/2019 12:28:00 AM,Timber (Litter and Understory)
1.0,11520.0,5.0,35.6882,-100.9313,10/11/2020 8:45:37 PM,Tall Grass (2.5 feet)
1.0,461.0,11.0,35.25066666,-101.875,12/8/2017 7:02:00 PM,Short Grass (1 foot)
640418.0,373.0,3.0,36.00972,-115.3878,6/14/2021 6:08:00 PM,Short Grass (1 foot)
150000.0,2106.49,35.0,41.3,-115.3,8/17/2018 8:38:00 PM,Tall Grass (2.5 feet)
200000.0,835.0,9.0,40.9332,-111.6239,6/8/2021 4:39:00 PM,Short Grass (1 foot)
450000.0,11194.0,46.0,42.03451,-116.3924,7/16/2018 6:19:00 PM,Short Grass (1 foot)
25000.0,1094.9,12.0,45.41978,-104.5689,8/8/2017 9:36:00 PM,Short Grass (1 foot)
500000.0,3.1,31.0,38.92576,-107.4629,5/25/2022 10:46:00 PM,Chaparral (6 feet)
60000.0,364.0,5.0,46.59219,-108.008,8/11/2017 9:48:00 PM,Tall Grass (2.5 feet)
6300.0,320.0,56.0,37.38346,-99.13298,2/7/2017 9:00:00 PM,Short Grass (1 foot)
5100.0,1.0,13.0,39.627544,-82.203481,10/24/2022 5:36:00 PM,Hardwood Litter
2800000.0,8110.0,75.0,34.2733,-117.3033,8/7/2016 7:10:00 PM,Chaparral (6 feet)
1.0,805.0,14.0,35.4218,-100.7561,4/16/2018 6:03:01 PM,Tall Grass (2.5 feet)
2000.0,407.0,6.0,34.72742,-94.93068,3/28/2019 6:24:00 PM,Light Logging Slash
69412351.0,396624.0,10.0,37.4239,-121.5677,8/16/2020 12:56:54 PM,Tall Grass (2.5 feet)
805000.0,657.0,32.0,35.82277,-83.14958,4/22/2021 5:48:00 PM,Timber (Litter and Understory)
5000.0,418.0,23.0,42.64684,-113.9606,8/5/2017 11:22:00 PM,Short Grass (1 foot)
50000.0,276038.2,8.0,66.03231,-153.02231,6/21/2015 7:17:45 PM,Closed Timber Litter
454.0,0.8,21.0,40.299444,-78.403611,3/12/2021 9:15:00 PM,Hardwood Litter
150000.0,332.65,4.0,40.10976,-119.8358,7/21/2019 11:30:00 PM,Short Grass (1 foot)
8000.0,156.0,2.0,35.2869,-96.10494,1/26/2022 8:00:00 PM,Hardwood Litter
100000.0,220.6,46.0,45.19831,-105.8691,7/27/2020 9:37:00 PM,Timber (Grass and Understory)
156867.0,318.4,0.0,64.6395,-163.09767,6/8/2018 7:55:52 PM,Short Grass (1 foot)
135337.0,7.1,5.0,62.4645,-157.967667,7/14/2019 5:03:02 AM,Timber (Litter and Understory)
10000.0,233.0,12.0,35.20522,-95.98576,3/23/2022 7:37:00 PM,Hardwood Litter
5583000.0,1242.0,76.0,41.99095,-111.5693,8/21/2016 9:35:00 PM,Timber (Grass and Understory)
48000.0,249.0,7.0,35.31438,-96.47076,12/24/2019 9:30:00 PM,Hardwood Litter
1000.0,0.1,1.0,46.290167,-114.294833,8/7/2016 12:39:50 AM,Timber (Grass and Understory)
175000.0,822.91,48.0,40.14613,-116.39464,7/26/2017 12:08:00 AM,Tall Grass (2.5 feet)
405000.0,25.7,115.0,42.60707,-123.543,8/18/2022 5:15:00 PM,Timber (Litter and Understory)
13070000.0,2360.0,28.0,45.36468,-115.9305,8/4/2019 8:19:00 PM,Timber (Litter and Understory)
10000.0,279.5,13.0,45.1707,-106.026901,7/28/2015 5:17:00 PM,Timber (Grass and Understory)
422150.0,147.0,37.0,67.493,-145.3968,6/26/2019 12:10:00 AM,Timber (Litter and Understory)
25000.0,630.0,3.0,32.71299,-104.3048,7/22/2018 9:52:00 PM,Brush (2 feet)
8500.0,253.0,16.0,35.38828,-96.51187,12/28/2020 5:30:00 PM,Timber (Grass and Understory)
55000.0,2736.0,2.0,43.19662,-115.5502,11/11/2018 9:40:00 PM,Short Grass (1 foot)
500000.0,10.0,81.0,44.06119,-121.6177,8/28/2019 10:47:52 PM,Closed Timber Litter
10000.0,2.2,4.0,66.57994,-152.6652,6/16/2020 4:15:00 AM,Brush (2 feet)
4200000.0,78424.0,0.0,45.57946,-121.1051,7/18/2018 1:21:00 AM,Short Grass (1 foot)
500000.0,474.4,86.0,46.00512,-105.6155,9/5/2017 5:28:00 PM,Timber (Grass and Understory)
5000.0,82.0,5.0,36.0248,-93.29649,3/20/2022 9:45:00 PM,Timber (Litter and Understory)
1.0,355.0,1.0,28.5969444,-97.2602778,10/4/2019 11:02:34 PM,Brush (2 feet)
175000.0,539.9,32.0,45.387633,-106.59095,6/15/2021 3:13:00 AM,Short Grass (1 foot)
400000.0,12462.0,93.0,46.00428,-118.9616,7/29/2018 11:39:00 PM,Short Grass (1 foot)
85000.0,444.0,34.0,40.70525,-112.6638,9/17/2017 6:18:00 PM,Short Grass (1 foot)
30500.0,430.0,1.0,41.832,-113.1579,7/7/2017 9:26:00 PM,Tall Grass (2.5 feet)
14000.0,477.0,4.0,36.39292,-97.11609,3/23/2017 11:30:00 PM,Tall Grass (2.5 feet)
0.0,570.0,1.0,31.805,-100.6058333,7/19/2019 7:45:41 PM,Tall Grass (2.5 feet)
0.0,247.0,1.0,32.93472222,-98.13638889,8/14/2020 10:10:37 PM,Timber (Grass and Understory)
200000.0,2270.0,115.0,31.49497,-110.7008,6/14/2017 6:57:00 PM,Short Grass (1 foot)
600000.0,22.8,7.0,44.63219,-121.5218,8/5/2021 11:27:47 PM,Timber (Grass and Understory)
21000.0,20.0,4.0,37.33772,-107.2342,7/19/2018 8:46:09 PM,Timber (Litter and Understory)
6077803.0,1326.0,149.0,48.0075,-116.561897,7/5/2015 7:24:00 PM,Timber (Litter and Understory)
350000.0,2600.0,3.0,41.69056,-103.588,11/14/2021 7:30:00 PM,Brush (2 feet)
20000.0,0.1,1.0,37.36267,-106.8101,7/29/2021 5:27:41 PM,Timber (Litter and Understory)
65000.0,6442.03,105.0,40.51812,-117.3685,7/23/2019 2:34:00 AM,Short Grass (1 foot)
3104533.0,15177.0,30.0,31.68045,-109.5241,6/28/2017 12:08:00 AM,Tall Grass (2.5 feet)
5900000.0,1277.0,8.0,44.99817,-115.4062,7/15/2017 4:25:00 PM,Timber (Grass and Understory)
920000.0,469.0,6.0,44.50789,-117.2803,8/5/2019 9:05:00 AM,Tall Grass (2.5 feet)
250000.0,102.0,17.0,34.33894,-110.969,5/11/2018 9:02:00 PM,Timber (Grass and Understory)
1.0,675.0,29.0,34.178061,-99.919555,3/10/2021 9:35:31 PM,Brush (2 feet)
17300.0,281.0,2.0,30.4081,-84.4222,10/20/2015 10:05:24 PM,Southern Rough
200000.0,1498.0,48.0,43.533901,-116.0784,8/5/2015 2:17:00 AM,Brush (2 feet)
710796.0,445.0,8.0,33.19266,-107.7285,6/30/2019 1:29:00 AM,Short Grass (1 foot)
1500000.0,4258.17,95.0,41.303333,-115.974333,9/3/2018 9:05:00 PM,Brush (2 feet)
10000.0,2.0,1.0,44.88375,-115.0347,8/17/2018 9:00:58 PM,Timber (Litter and Understory)
54901.0,2.0,16.0,65.0,-147.0,6/13/2020 11:17:42 PM,Hardwood Litter
1124289.0,1165.0,67.0,64.50005,-146.45878,7/15/2016 12:16:42 AM,Timber (Grass and Understory)
3000.0,700.0,12.0,35.01067,-104.5023,3/15/2018 9:30:00 PM,Tall Grass (2.5 feet)
425000.0,135.0,34.0,45.70302,-121.2694,7/13/2021 2:31:00 AM,Tall Grass (2.5 feet)
7220000.0,8224.0,10.0,45.84639,-110.9109,9/4/2020 9:01:00 PM,Timber (Litter and Understory)
111566.0,346.0,21.0,47.697201,-107.684303,7/9/2015 12:04:00 AM,Timber (Grass and Understory)
1900000.0,283.0,53.0,44.74756,-119.8055,8/19/2020 6:40:00 PM,Short Grass (1 foot)
1900000.0,17559.0,5.0,43.85668,-107.9179,7/14/2020 10:47:00 PM,Short Grass (1 foot)
0.0,1200.0,12.0,30.95598333,-100.45733611,1/24/2018 9:50:00 PM,Tall Grass (2.5 feet)
2000.0,1192.0,84.0,44.8511,-103.2132,6/24/2016 11:30:00 PM,Short Grass (1 foot)
230000.0,2063.0,0.0,36.97022,-113.6918,7/13/2021 2:22:00 AM,Short Grass (1 foot)
465000.0,375.0,1.0,40.47688,-111.7789,7/16/2017 2:12:00 AM,Brush (2 feet)
25978.0,40201.5,4.0,67.55967,-144.04333,7/6/2017 9:55:00 PM,Timber (Grass and Understory)
10000.0,145.0,3.0,36.972,-91.37547,3/17/2022 6:47:00 PM,Timber (Litter and Understory)
1100.0,840.0,23.0,33.01423,-103.8018,8/6/2016 5:48:00 PM,Chaparral (6 feet)
277000.0,2060.0,8.0,47.2543,-119.9929,7/3/2018 11:03:00 PM,Tall Grass (2.5 feet)
1600000.0,648.0,53.0,34.53263,-118.3867,7/1/2020 9:41:00 PM,Short Grass (1 foot)
150000.0,299.4,8.0,42.31696,-115.549,6/29/2018 12:16:00 AM,Brush (2 feet)
1.0,7527.4,4.0,35.655339,-102.323656,2/17/2019 12:18:19 AM,Tall Grass (2.5 feet)
65000.0,818.7,7.0,26.584983,-97.975648,4/1/2021 9:01:54 PM,Tall Grass (2.5 feet)
5000.0,308.6,12.0,47.02527,-106.6452,8/25/2017 1:33:00 AM,Short Grass (1 foot)
674000.0,1275.0,129.0,45.7121,-110.1938,8/26/2017 7:17:00 PM,Short Grass (1 foot)
115000.0,326.0,95.0,43.4377,-116.9991,6/13/2015 5:56:00 PM,Brush (2 feet)
1000.0,0.1,1.0,46.69424,-115.4635,8/7/2016 11:22:05 PM,Timber (Litter and Understory)
8000.0,327.0,1.0,45.96875,-114.7773,9/4/2017 5:42:55 PM,Timber (Litter and Understory)
15000.0,206.6,31.0,32.89219,-113.0935,6/23/2017 1:51:00 PM,Timber (Grass and Understory)
15000.0,78.0,3.0,34.98938,-108.1085,7/25/2016 5:17:00 PM,Short Grass (1 foot)
7195000.0,2601.0,84.0,45.6304,-118.0738,8/1/2015 10:03:00 PM,Timber (Grass and Understory)
478731.0,8.0,17.0,63.181111,-154.635,7/24/2019 6:42:00 AM,Brush (2 feet)
300000.0,33.0,85.0,40.3625,-111.7202,8/16/2020 6:20:00 PM,Chaparral (6 feet)
450000.0,3.0,24.0,47.26342,-113.493422,7/19/2017 4:35:02 AM,Timber (Litter and Understory)
1300000.0,359.0,5.0,43.617599,-109.880997,9/28/2015 7:44:00 PM,Timber (Grass and Understory)
350000.0,20.7,7.0,37.40069,-107.7997,6/11/2019 5:40:59 PM,Heavy Logging Slash
9971.0,59532.5,1.0,66.35,-149.85,6/20/2015 4:19:36 AM,Timber (Grass and Understory)
500000.0,600.0,152.0,47.53523,-120.2741,7/25/2018 4:00:00 AM,Tall Grass (2.5 feet)
20000.0,164.6,1.0,36.28745,-94.88992,3/7/2020 6:20:00 PM,Hardwood Litter
710000.0,112106.0,109.0,43.56404,-112.8843,7/23/2019 12:09:00 AM,Tall Grass (2.5 feet)
40000.0,129.0,17.0,34.97551,-96.61328,1/26/2022 10:00:00 PM,Hardwood Litter
20000.0,391.0,4.0,46.56225,-114.0893,4/19/2019 7:48:00 PM,Timber (Grass and Understory)
10000.0,561.0,60.0,44.617,-101.066833,8/24/2020 12:46:00 AM,Tall Grass (2.5 feet)
116000.0,317.0,4.0,40.20801,-109.1312,7/25/2018 7:28:00 PM,Brush (2 feet)
450000.0,32.0,25.0,45.27507,-118.8082,9/14/2020 6:22:00 PM,Timber (Grass and Understory)
9000.0,156.0,2.0,36.6469,-92.86026,3/31/2021 7:12:00 PM,Hardwood Litter
80000.0,432.4,15.0,44.57461,-107.822,7/31/2020 9:48:00 PM,Short Grass (1 foot)
20000.0,129.0,24.0,35.20605,-95.76659,3/17/2019 5:00:00 PM,Hardwood Litter
1400000.0,6004.0,56.0,33.22129,-110.2246,6/28/2021 11:43:00 PM,Timber (Grass and Understory)
30000.0,315.0,1.0,40.931389,-75.743056,5/20/2020 12:13:59 PM,Timber (Litter and Understory)
0.0,356.0,9.0,31.029691,-98.714593,7/31/2019 10:43:47 PM,Tall Grass (2.5 feet)
200000.0,1102.0,0.0,44.23986,-120.2124,7/1/2021 12:33:00 AM,Timber (Litter and Understory)
0.0,806.7,1.0,28.49493333,-100.00273333,8/11/2015 10:45:00 PM,Tall Grass (2.5 feet)
20000.0,282.0,3.0,34.78528,-77.08333,3/9/2022 1:18:00 AM,Southern Rough
1.0,4800.0,6.0,27.07373333,-97.5596,3/20/2021 8:22:14 PM,Tall Grass (2.5 feet)
1385882.0,699.0,79.0,44.90599,-119.3358,8/19/2020 7:15:00 PM,Timber (Grass and Understory)
300000.0,1065.0,30.0,42.35169,-113.4368,7/30/2017 5:28:00 PM,Brush (2 feet)
1419000.0,166.0,50.0,34.40202,-112.445,9/22/2019 8:39:00 PM,Timber (Grass and Understory)
800000.0,4617.0,46.0,32.15723,-109.4207,7/4/2017 5:03:00 AM,Tall Grass (2.5 feet)
350000.0,101.0,61.0,47.55806,-117.1634,7/21/2018 11:16:00 PM,Timber (Grass and Understory)
2000000.0,85.0,61.0,45.21024,-119.2018,7/28/2020 10:39:00 PM,Timber (Litter and Understory)
13750000.0,21310.0,5.0,41.02844,-106.2164,6/10/2018 11:02:00 PM,Brush (2 feet)
1.0,1300.0,3.0,35.97248333,-101.26588333,7/24/2017 10:11:00 PM,Tall Grass (2.5 feet)
155000.0,265.0,8.0,30.56834,-82.45007,2/14/2017 3:16:00 AM,Southern Rough
1.0,400.0,1.0,30.46306,-101.98503,8/14/2019 5:32:00 PM,Short Grass (1 foot)
20000.0,21670.0,4.0,33.57112,-110.9169,8/18/2020 1:22:00 AM,Short Grass (1 foot)
465000.0,321.0,58.0,40.8894,-111.8798,8/30/2019 6:59:00 AM,Tall Grass (2.5 feet)
140000.0,138.0,3.0,47.7806,-113.8218,9/28/2016 11:16:00 PM,Medium Logging Slash
12500.0,68.0,0.0,43.33691,-109.6237,8/28/2019 7:11:16 PM,Timber (Litter and Understory)
